H_index	name	kind	address	phone	room	facility	S_index	grade	price	O_index
3419	고은빛펜션	민박	강원도 화천군 사내면 사창리 456-27	010-9740-1688	26	바베큐	1	2	152625	342
3420	성공	민박	강원도 화천군 사내면 사창리 416-2	010-9138-1279	22	수영장, 카페	1	5	127512	342
3421	핀란드펜션 3	민박	강원도 화천군 사내면 사창리 691-8	010-8531-7537	22	바베큐, 수영장, 카페, 산책로	1	1	212258	343
3422	핀란드펜션 2	민박	강원도 화천군 사내면 사창리 691-7	010-8250-9189	22	수영장, 카페, 탁구장 	1	1	101219	343
3423	삼나무집펜션	민박	강원도 화천군 사내면 용담리 284	010-4836-3719	26	수영장, 카페	1	4	90914	343
3424	도랑가	민박	강원도 화천군 사내면 삼일리 684	010-8528-7748	26	바베큐, 수영장, 카페, 산책로, 탁구장 	1	2	165743	343
3425	무지개펜션	민박	강원도 화천군 사내면 삼일리 679	010-2116-0439	23	바베큐, 수영장	1	3	160872	343
3426	기역니은펜션	민박	강원도 화천군 사내면 삼일리 1029	010-5496-4849	26	바베큐, 수영장, 카페, 산책로	1	4	158356	343
3427	산속계곡끝펜션	민박	강원도 화천군 사내면 삼일리 산 258-2	010-9163-8014	22	바베큐	1	4	86900	343
3428	토마토펜션	민박	강원도 화천군 사내면 삼일리 699-16	010-9443-8382	24	수영장, 카페	1	1	205625	343
3429	사내 뜰	민박	강원도 화천군 사내면 사창리 483	010-2552-7992	25	바베큐, 수영장, 카페, 산책로	1	3	224882	343
3430	로템나무	민박	강원도 화천군 사내면 사창리 411-2	010-1498-0532	21	수영장, 카페, 탁구장 	1	5	226501	343
3431	화악산황토민박	민박	강원도 화천군 사내면 사창리 477-12	010-2044-6564	25	바베큐, 수영장	1	2	127742	344
3432	핀란드펜션 1	민박	강원도 화천군 사내면 사창리 691-6	010-2814-6625	22	바베큐, 수영장, 카페, 산책로	1	3	96990	344
3433	대성산 민박	민박	강원도 화천군 사내면 명월리 2-2	010-0817-9864	22	바베큐	1	3	249156	344
3434	큰나무민박	민박	강원도 화천군 사내면 사창리 201-4	010-1505-0306	24	수영장, 카페	1	5	190716	344
3435	아카시아펜션	민박	강원도 화천군 사내면 사창리 201-7	010-0768-9654	25	바베큐, 수영장, 카페, 산책로	1	2	50649	344
3436	산장가든	민박	강원도 화천군 사내면 광덕리 1134-2	010-7091-6707	26	수영장, 카페, 탁구장 	1	2	211504	344
3437	산속가든	민박	강원도 화천군 사내면 광덕리 1129	010-6588-3571	23	수영장, 카페	1	3	115744	344
3438	천문대펜션	민박	강원도 화천군 사내면 광덕리 1127	010-0590-4029	25	바베큐, 수영장, 카페, 산책로, 탁구장 	1	3	70781	344
3439	청학골민박	민박	강원도 화천군 사내면 광덕리 1127-3	010-7681-3165	23	바베큐, 수영장	1	1	221065	344
3440	다옴펜션A	민박	강원도 화천군 사내면 삼일리 161	010-2555-8733	24	바베큐, 수영장, 카페, 산책로	1	2	150615	344
3441	다옴펜션B	민박	강원도 화천군 사내면 삼일리 161	010-0551-6848	23	바베큐	1	4	118940	345
3442	카누글램핑펜션	민박	강원도 화천군 사내면 삼일리 686-1	010-7428-4334	24	수영장, 카페	1	1	163500	345
3443	햇골민박	민박	강원도 화천군 사내면 사창리 851-2	010-5897-2526	23	바베큐, 수영장	1	4	284690	345
3444	고은빛펜션	민박	강원도 화천군 사내면 사창리 358-18	010-2616-8737	26	바베큐, 수영장, 카페, 산책로	1	3	293967	345
3445	번암산	민박	강원도 화천군 사내면 광덕리 434-3	010-3503-6822	22	바베큐	1	4	266099	345
3446	마음이 머무는 곳	민박	강원도 화천군 사내면 광덕리 465	010-6758-3786	23	수영장, 카페	1	3	176577	345
3447	풍경 펜션	민박	강원도 화천군 사내면 광덕리 339-27	010-0336-8359	25	바베큐, 수영장, 카페, 산책로	1	2	210771	345
3448	파프리카 팬션-R	민박	강원도 화천군 사내면 광덕리 793-2	010-6434-4116	24	수영장, 카페, 탁구장 	1	5	196681	345
3449	파프리카 팬션-Y	민박	강원도 화천군 사내면 광덕리 793-1	010-1837-6631	24	수영장, 카페	1	5	257651	345
3450	파프리카 팬션-G	민박	강원도 화천군 사내면 광덕리 793	010-1476-2433	24	바베큐, 수영장, 카페, 산책로, 탁구장 	1	3	255692	345
3451	파프리카 펜션-B	민박	강원도 화천군 사내면 광덕리 807-7	010-0524-8289	24	바베큐, 수영장	1	3	216525	346
3452	파프리카 팬션-W	민박	강원도 화천군 사내면 광덕리 807-6	010-4956-8595	24	바베큐, 수영장, 카페, 산책로	1	2	262516	346
3453	터키밸리	민박	강원도 화천군 사내면 광덕리 813-1	010-2522-0554	23	바베큐	1	3	160495	346
3454	화이트힐펜션-A	민박	강원도 화천군 사내면 광덕리 920	010-1149-6072	22	수영장, 카페	1	3	126236	346
3455	화이트힐펜션-D	민박	강원도 화천군 사내면 광덕리 920-1	010-3102-2638	25	바베큐, 수영장, 카페, 산책로	1	1	246492	346
3456	샘터민박	민박	강원도 화천군 사내면 광덕리 346-1	010-3880-5592	22	수영장, 카페, 탁구장 	1	1	113857	346
3457	서울민박	민박	강원도 화천군 사내면 사창리 878-6	010-4243-6895	26	바베큐, 수영장	1	2	228695	346
3458	복주골	민박	강원도 화천군 사내면 광덕리 1012	010-2874-3658	24	바베큐, 수영장, 카페, 산책로	1	3	133302	346
3459	아름펜션	민박	강원도 화천군 사내면 사창리 265-1	010-0585-0393	26	바베큐	1	2	253842	346
3460	하늘정원펜션	민박	강원도 화천군 사내면 사창리 265-3	010-2177-4741	24	수영장, 카페	1	5	253735	346
3461	여울목 민박	민박	강원도 화천군 사내면 삼일리 585	010-3485-8357	24	바베큐, 수영장, 카페, 산책로	1	5	126276	347
3462	민박	민박	강원도 화천군 사내면 삼일리 567-9	010-0245-7350	23	수영장, 카페, 탁구장 	1	2	120438	347
3463	박씨네민박	민박	강원도 화천군 사내면 삼일리 546-1	010-8253-2144	23	수영장, 카페	1	1	216921	347
3464	화악산펜션	민박	강원도 화천군 사내면 삼일리 538	010-2327-9239	24	바베큐, 수영장, 카페, 산책로, 탁구장 	1	4	184076	347
3465	삼일민박	민박	강원도 화천군 사내면 삼일리 368-5	010-1648-2043	26	바베큐, 수영장	1	3	59681	347
3466	엔케이	민박	강원도 화천군 사내면 삼일리 223-4	010-3918-1809	24	바베큐, 수영장, 카페, 산책로	1	1	146821	347
3467	오렌지빌	민박	강원도 화천군 사내면 삼일리 168-3	010-9193-6716	25	바베큐	1	5	99720	347
3468	향기나라사랑이	민박	강원도 화천군 사내면 삼일리 168	010-4426-9103	24	수영장, 카페	1	4	219387	347
3469	곡운구곡 민박	민박	강원도 화천군 사내면 용담리 813	010-1191-0748	22	바베큐, 수영장	1	1	110992	347
3470	1박2일 민박	민박	강원도 화천군 상서면 파포리 820	010-7462-7938	23	바베큐, 수영장, 카페, 산책로	1	2	280576	347
3471	도로시 민박	민박	강원도 화천군 상서면 구운리 302-1	010-4673-8573	22	바베큐	1	3	274506	348
3472	비래바위 민박	민박	강원도 화천군 상서면 구운리 121	010-0427-7006	22	수영장, 카페	1	3	50198	348
3473	도리동펜션	민박	강원도 화천군 상서면 다목리 97-2	010-0235-2717	21	바베큐, 수영장, 카페, 산책로	1	1	249995	348
3474	다목민박	민박	강원도 화천군 상서면 다목리 443-2	010-7637-8012	23	수영장, 카페, 탁구장 	1	2	170757	348
3475	산천어마을	민박	강원도 화천군 상서면 구운리 845	010-2466-2468	22	수영장, 카페	1	2	85195	348
3476	하얀둥지펜션	민박	강원도 화천군 상서면 구운리 838-1	010-8256-9909	24	바베큐, 수영장, 카페, 산책로, 탁구장 	1	2	214474	348
3477	으뜸펜션	민박	강원도 화천군 상서면 구운리 728-2	010-4135-4765	22	바베큐, 수영장	1	4	242856	348
3478	산꾼의집	민박	강원도 화천군 상서면 구운리 862	010-5954-6520	25	바베큐, 수영장, 카페, 산책로	1	5	261978	348
3479	만산동민박	민박	강원도 화천군 상서면 구운리 860	010-7828-8377	22	바베큐	1	3	241804	348
3480	만산 수목원	민박	강원도 화천군 상서면 구운리 854-2	010-2882-6589	22	수영장, 카페	1	4	51714	348
3481	나무와 돌 펜션	민박	강원도 화천군 상서면 봉오리 91	010-2798-0856	22	바베큐, 수영장, 카페, 산책로	1	4	65181	349
3482	갈골민박	민박	강원도 화천군 상서면 노동리 897-2	010-9523-1443	24	수영장, 카페, 탁구장 	1	2	197755	349
3483	수피아펜션	민박	강원도 화천군 상서면 구운리 852-5	010-9917-8076	25	바베큐, 수영장	1	5	240446	349
3484	수피아펜션	민박	강원도 화천군 상서면 구운리 852-5	010-7265-7274	25	바베큐, 수영장, 카페, 산책로	1	4	179901	349
3485	그린우드	민박	강원도 화천군 상서면 부촌리 38	010-9845-1771	24	바베큐	1	5	79500	349
3486	명성펜션	민박	강원도 화천군 상서면 산양리 509-11	010-4518-6408	21	수영장, 카페	1	4	259166	349
3487	하나민박	민박	강원도 화천군 상서면 파포리 275-4	010-8285-1078	22	바베큐, 수영장, 카페, 산책로	1	4	178226	349
3488	왕골민박	민박	강원도 화천군 하남면 원천리 457-9	010-2977-1509	23	수영장, 카페, 탁구장 	1	1	81945	349
3489	별이펜션	민박	강원도 화천군 하남면 계성리 288-1	010-0301-4631	23	수영장, 카페	1	1	146873	349
3490	그린펜션	민박	강원도 화천군 하남면 원천리 909	010-1662-5501	23	바베큐, 수영장, 카페, 산책로, 탁구장 	1	3	234635	349
3491	전통한옥펜션연안제B	민박	강원도 화천군 하남면 서오지리 740	010-0679-9146	22	바베큐, 수영장	1	2	207186	350
3492	전통한옥펜션연안제	민박	강원도 화천군 하남면 서오지리 741	010-4014-4560	22	바베큐, 수영장, 카페, 산책로	1	3	269749	350
3493	강변민박	민박	강원도 화천군 하남면 서오지리 333	010-4317-7387	26	바베큐	1	4	169496	350
3494	강변소풍민박	민박	강원도 화천군 하남면 서오지리 376-1	010-1704-9780	23	수영장, 카페	1	5	185034	350
3495	원천산장	민박	강원도 화천군 하남면 서오지리 269-5	010-9223-2654	22	바베큐, 수영장	1	3	135060	350
3496	한증막펜션	민박	강원도 화천군 하남면 용암리 887-2	010-9061-2753	21	바베큐, 수영장, 카페, 산책로	1	3	152658	350
3497	전통황토 한옥민박	민박	강원도 화천군 하남면 용암리 945	010-2237-9960	24	바베큐	1	5	171300	350
3498	황토민박	민박	강원도 화천군 하남면 위라리 328	010-9565-3333	22	수영장, 카페	1	5	101452	350
3499	계곡민박	민박	강원도 화천군 하남면 거례리 13-1	010-2053-2605	24	바베큐, 수영장, 카페, 산책로	1	5	68975	350
3500	바람골펜션	민박	강원도 화천군 하남면 거례리 265	010-3195-9969	23	수영장, 카페, 탁구장 	1	3	74215	350
3501	동구레	민박	강원도 화천군 하남면 원천리 571	010-8563-3847	22	수영장, 카페	1	4	276682	351
3502	종가민박	민박	강원도 화천군 간동면 유촌리 522-1	010-3229-6204	22	바베큐, 수영장, 카페, 산책로, 탁구장 	1	5	162381	351
3503	원민박	민박	강원도 화천군 하남면 계성리 261-1	010-4208-0926	22	바베큐, 수영장	1	2	276258	351
3504	반딧불민박	민박	강원도 화천군 화천읍 아리 165	010-9735-3518	22	바베큐, 수영장, 카페, 산책로	1	5	106599	351
3505	정인펜션	민박	강원도 화천군 화천읍 아리 133	010-3913-2222	23	바베큐	1	4	129870	351
3506	수 펜션	민박	강원도 화천군 하남면 용암리 1078-1	010-0320-2739	25	수영장, 카페	1	5	233825	351
3507	목화펜션	민박	강원도 화천군 화천읍 아리 135	010-4686-9978	22	바베큐, 수영장, 카페, 산책로	1	4	224236	351
3508	후덕농원펜션	민박	강원도 화천군 화천읍 아리 137	010-1340-0716	24	수영장, 카페, 탁구장 	1	3	105991	351
3509	동그라미펜션	민박	강원도 화천군 화천읍 신읍리 574	010-7742-3792	22	바베큐, 수영장	1	2	127774	351
3510	비수구미민박	민박	강원도 화천군 화천읍 동촌리 2395-1	010-6227-4189	23	바베큐, 수영장, 카페, 산책로	1	1	54767	351
3511	빙산	민박	강원도 화천군 화천읍 동촌리 1233-1	010-2636-5383	22	바베큐	1	5	113791	352
3512	해산민박	민박	강원도 화천군 화천읍 동촌리 2713	010-5968-8809	23	수영장, 카페	1	1	96411	352
3513	비수구미민박	민박	강원도 화천군 화천읍 동촌리 2715	010-8031-3506	26	바베큐, 수영장, 카페, 산책로	1	3	83494	352
3514	벌꿀민박	민박	강원도 화천군 화천읍 동촌리 2718-1	010-1843-5265	22	수영장, 카페, 탁구장 	1	2	287715	352
3515	평화민박	민박	강원도 화천군 화천읍 동촌리 2482	010-2498-0331	23	수영장, 카페	1	1	234379	352
3516	낙타바위민박	민박	강원도 화천군 화천읍 동촌리 2426-2	010-3601-2845	26	바베큐, 수영장, 카페, 산책로, 탁구장 	1	3	265356	352
3517	송호민박	민박	강원도 화천군 화천읍 중리 174-5	010-7134-1622	23	바베큐, 수영장	1	5	185788	352
3518	산골민박	민박	강원도 화천군 화천읍 중리 산48	010-9576-3708	21	바베큐, 수영장, 카페, 산책로	1	5	183040	352
3519	물빛 펜션	민박	강원도 화천군 화천읍 중리 113-7	010-8695-0834	23	바베큐	1	2	127798	352
3520	달구지민박	민박	강원도 화천군 화천읍 중리 256-8	010-5508-6586	22	수영장, 카페	1	3	217441	352
3521	산수화민박	민박	강원도 화천군 화천읍 풍산리 975	010-6129-9406	21	바베큐, 수영장	1	4	201559	353
3522	풍산민박	민박	강원도 화천군 화천읍 풍산리 1013	010-6487-7466	22	바베큐, 수영장, 카페, 산책로	1	4	58472	353
3523	최가네	민박	강원도 화천군 화천읍 중리 180-14	010-8648-4271	21	바베큐	1	3	97385	353
3524	수달민박	민박	강원도 화천군 화천읍 중리 179-5	010-0225-0503	25	수영장, 카페	1	3	95771	353
3525	사계절민박	민박	강원도 화천군 화천읍 중리 184-14	010-5646-9455	26	바베큐, 수영장, 카페, 산책로	1	3	220799	353
3526	나들목가든	민박	강원도 화천군 화천읍 중리 184-10	010-6642-7485	22	수영장, 카페, 탁구장 	1	3	128874	353
3527	다솜펜션	민박	강원도 화천군 화천읍 상리 61-2	010-2413-4542	26	수영장, 카페	1	5	285744	353
3528	다솜펜션B	민박	강원도 화천군 화천읍 상리 61-2	010-0011-3347	23	바베큐, 수영장, 카페, 산책로, 탁구장 	1	5	109069	353
3529	선경 약초원	민박	강원도 화천군 화천읍 풍산리 2001-1	010-1098-9265	23	바베큐, 수영장	1	2	147165	353
3530	황토마을	민박	강원도 화천군 화천읍 풍산리 1311	010-9110-1783	23	바베큐, 수영장, 카페, 산책로	1	4	252133	353
3531	별빛황토펜션	민박	강원도 화천군 화천읍 풍산리 1114	010-5563-1770	21	바베큐	1	2	239230	354
3532	성동민박	민박	강원도 화천군 화천읍 풍산리 545-1	010-4444-3478	26	수영장, 카페	1	3	150570	354
3533	풍산리애	민박	강원도 화천군 화천읍 풍산리 545-4	010-2037-3880	22	바베큐, 수영장, 카페, 산책로	1	2	221726	354
3534	물소리 펜션	민박	강원도 화천군 화천읍 풍산리 543	010-9955-9001	26	수영장, 카페, 탁구장 	1	5	200462	354
3535	해산가든	민박	강원도 화천군 화천읍 풍산리 466-5	010-2110-6427	25	바베큐, 수영장	1	3	54260	354
3536	파로호펜션	민박	강원도 화천군 화천읍 아리 95	010-2678-3168	23	바베큐, 수영장, 카페, 산책로	1	2	132761	354
3537	파로호펜션B	민박	강원도 화천군 화천읍 아리 95	010-4206-2439	23	바베큐	1	3	276212	354
3538	산천어민박	민박	강원도 화천군 화천읍 대이리 440-11	010-5471-7536	27	수영장, 카페	1	4	245735	354
3539	다래펜션B	민박	강원도 화천군 화천읍 대이리 449-3	010-0726-1349	27	바베큐, 수영장, 카페, 산책로	1	4	182934	354
3540	다래민박	민박	강원도 화천군 화천읍 대이리 449	010-7183-4692	26	수영장, 카페, 탁구장 	1	3	197772	354
3541	파랑새펜션	민박	강원도 화천군 화천읍 대이리 364-1	010-0879-7180	25	수영장, 카페	1	1	185235	355
3542	굴바위민박	민박	강원도 화천군 화천읍 대이리 338-4	010-3966-3517	26	바베큐, 수영장, 카페, 산책로, 탁구장 	1	2	265230	355
3543	펜션BnB Ⅰ	민박	강원도 화천군 화천읍 대이리319-21	010-0643-6829	25	바베큐, 수영장	1	2	159864	355
